# ZND: DETONATION STRUCTURE CALCULATION
# CALCULATION RUN ON March 24, 2019

# INITIAL CONDITIONS
# TEMPERATURE (K) 300.0
# PRESSURE (atm) 1.0
# DENSITY (kg/m^3) 8.3836e-01
# SHOCK SPEED (m/s) 1967.85

# Induction Times
# Time to Peak Thermicity =   3.8109e-07 s
# Distance to Peak Thermicity =   1.4438e-04 m

# Exothermic/Reaction Times
# Exothermic Pulse Time =   8.5164e-08 s
# Exothermic Pulse Distance =   4.3831e-05 m
# REACTION ZONE STRUCTURE

# THE OUTPUT DATA COLUMNS ARE:
Variables = "Distance (m)", "Mach Number", "Time (s)", "Pressure (Pa)", "Temperature (K)", "Density (kg/m^3)", "Thermicity (1/s)"
   1.42023e-04 	    4.95543e-01 	    3.76349e-07 	    2.53934e+06 	    1.95610e+03 	    3.37039e+00 	    4.60194e+06
   1.44377e-04 	    5.05747e-01 	    3.81095e-07 	    2.51541e+06 	    2.00253e+03 	    3.27319e+00 	    4.61344e+06
   1.47450e-04 	    5.19110e-01 	    3.87083e-07 	    2.48408e+06 	    2.06215e+03 	    3.15411e+00 	    4.47638e+06
   1.50402e-04 	    5.31621e-01 	    3.92639e-07 	    2.45478e+06 	    2.11672e+03 	    3.05032e+00 	    4.21828e+06
   1.52589e-04 	    5.40495e-01 	    3.96639e-07 	    2.43402e+06 	    2.15466e+03 	    2.98084e+00 	    3.97760e+06
   1.54825e-04 	    5.49132e-01 	    4.00640e-07 	    2.41384e+06 	    2.19096e+03 	    2.91627e+00 	    3.71131e+06
   1.57755e-04 	    5.59711e-01 	    4.05756e-07 	    2.38918e+06 	    2.23452e+03 	    2.84103e+00 	    3.35955e+06
   1.60816e-04 	    5.69859e-01 	    4.10967e-07 	    2.36557e+06 	    2.27534e+03 	    2.77257e+00 	    3.01285e+06
   1.64854e-04 	    5.81918e-01 	    4.17664e-07 	    2.33760e+06 	    2.32254e+03 	    2.69561e+00 	    2.60916e+06
   1.70025e-04 	    5.95421e-01 	    4.25989e-07 	    2.30641e+06 	    2.37362e+03 	    2.61467e+00 	    2.18775e+06
   1.73775e-04 	    6.04073e-01 	    4.31882e-07 	    2.28649e+06 	    2.40530e+03 	    2.56549e+00 	    1.94120e+06
   1.77594e-04 	    6.12060e-01 	    4.37774e-07 	    2.26817e+06 	    2.43381e+03 	    2.52184e+00 	    1.73187e+06
   1.82520e-04 	    6.21339e-01 	    4.45237e-07 	    2.24695e+06 	    2.46600e+03 	    2.47313e+00 	    1.51133e+06
   1.87315e-04 	    6.29450e-01 	    4.52372e-07 	    2.22848e+06 	    2.49331e+03 	    2.43222e+00 	    1.33822e+06
   1.93499e-04 	    6.38819e-01 	    4.61410e-07 	    2.20723e+06 	    2.52389e+03 	    2.38680e+00 	    1.16015e+06
   1.99793e-04 	    6.47333e-01 	    4.70447e-07 	    2.18800e+06 	    2.55076e+03 	    2.34715e+00 	    1.01733e+06
   2.08285e-04 	    6.57528e-01 	    4.82421e-07 	    2.16509e+06 	    2.58178e+03 	    2.30158e+00 	    8.68075e+05
   2.16766e-04 	    6.66536e-01 	    4.94163e-07 	    2.14495e+06 	    2.60813e+03 	    2.26296e+00 	    7.53881e+05
   2.29104e-04 	    6.78037e-01 	    5.10921e-07 	    2.11939e+06 	    2.64032e+03 	    2.21577e+00 	    6.29233e+05
   2.41686e-04 	    6.88263e-01 	    5.27679e-07 	    2.09681e+06 	    2.66756e+03 	    2.17570e+00 	    5.35608e+05
   2.57129e-04 	    6.99253e-01 	    5.47867e-07 	    2.07270e+06 	    2.69538e+03 	    2.13448e+00 	    4.50347e+05
   2.77540e-04 	    7.11805e-01 	    5.74014e-07 	    2.04538e+06 	    2.72532e+03 	    2.08962e+00 	    3.69343e+05
   2.99733e-04 	    7.23567e-01 	    6.01874e-07 	    2.01999e+06 	    2.75160e+03 	    2.04959e+00 	    3.06612e+05
   3.27296e-04 	    7.36172e-01 	    6.35798e-07 	    1.99302e+06 	    2.77785e+03 	    2.00870e+00 	    2.51021e+05
   3.57250e-04 	    7.48010e-01 	    6.71964e-07 	    1.96791e+06 	    2.80072e+03 	    1.97209e+00 	    2.07863e+05
   3.94421e-04 	    7.60716e-01 	    7.16004e-07 	    1.94121e+06 	    2.82335e+03 	    1.93459e+00 	    1.69556e+05
   4.34783e-04 	    7.72661e-01 	    7.62958e-07 	    1.91635e+06 	    2.84284e+03 	    1.90093e+00 	    1.39784e+05
   4.84843e-04 	    7.85492e-01 	    8.20155e-07 	    1.88992e+06 	    2.86186e+03 	    1.86641e+00 	    1.13343e+05
   5.39163e-04 	    7.97557e-01 	    8.81145e-07 	    1.86532e+06 	    2.87797e+03 	    1.83538e+00 	    9.28039e+04
   6.06506e-04 	    8.10513e-01 	    9.55467e-07 	    1.83918e+06 	    2.89339e+03 	    1.80353e+00 	    7.45905e+04
   6.79560e-04 	    8.22688e-01 	    1.03476e-06 	    1.81489e+06 	    2.90612e+03 	    1.77490e+00 	    6.04836e+04
   7.70116e-04 	    8.35752e-01 	    1.13145e-06 	    1.78912e+06 	    2.91794e+03 	    1.74551e+00 	    4.80311e+04
   8.68370e-04 	    8.48017e-01 	    1.23470e-06 	    1.76520e+06 	    2.92734e+03 	    1.71909e+00 	    3.84496e+04
   9.90210e-04 	    8.61170e-01 	    1.36075e-06 	    1.73986e+06 	    2.93564e+03 	    1.69195e+00 	    3.00689e+04
   1.12253e-03 	    8.73528e-01 	    1.49557e-06 	    1.71633e+06 	    2.94180e+03 	    1.66751e+00 	    2.36968e+04
   1.28682e-03 	    8.86822e-01 	    1.66051e-06 	    1.69133e+06 	    2.94671e+03 	    1.64231e+00 	    1.82090e+04
   1.46569e-03 	    8.99420e-01 	    1.83746e-06 	    1.66795e+06 	    2.94976e+03 	    1.61941e+00 	    1.41172e+04
   1.68861e-03 	    9.13224e-01 	    2.05483e-06 	    1.64266e+06 	    2.95140e+03 	    1.59536e+00 	    1.06821e+04
   1.93300e-03 	    9.26826e-01 	    2.28969e-06 	    1.61809e+06 	    2.95131e+03 	    1.57266e+00 	    8.20947e+03
   2.22097e-03 	    9.41988e-01 	    2.56233e-06 	    1.59111e+06 	    2.94931e+03 	    1.54847e+00 	    6.35776e+03
   2.36027e-03 	    9.49463e-01 	    2.69272e-06 	    1.57796e+06 	    2.94761e+03 	    1.53695e+00 	    5.75185e+03
   2.58805e-03 	    9.63088e-01 	    2.90378e-06 	    1.55427e+06 	    2.94335e+03 	    1.51662e+00 	    5.11024e+03
   2.64122e-03 	    9.66836e-01 	    2.95262e-06 	    1.54781e+06 	    2.94192e+03 	    1.51117e+00 	    5.03184e+03
   2.73168e-03 	    9.74359e-01 	    3.03528e-06 	    1.53493e+06 	    2.93873e+03 	    1.50042e+00 	    4.99763e+03
   2.79652e-03 	    9.81661e-01 	    3.09412e-06 	    1.52253e+06 	    2.93523e+03 	    1.49021e+00 	    5.12612e+03
   2.82675e-03 	    9.86540e-01 	    3.12140e-06 	    1.51429e+06 	    2.93268e+03 	    1.48351e+00 	    5.31382e+03
   2.84230e-03 	    9.90091e-01 	    3.13537e-06 	    1.50833e+06 	    2.93071e+03 	    1.47869e+00 	    5.51892e+03
   2.85131e-03 	    9.93072e-01 	    3.14344e-06 	    1.50334e+06 	    2.92899e+03 	    1.47469e+00 	    5.75761e+03
   2.85604e-03 	    9.95479e-01 	    3.14768e-06 	    1.49932e+06 	    2.92755e+03 	    1.47148e+00 	    6.02186e+03
   2.85814e-03 	    9.97235e-01 	    3.14955e-06 	    1.49640e+06 	    2.92648e+03 	    1.46915e+00 	    6.28065e+03
   2.85891e-03 	    9.98338e-01 	    3.15024e-06 	    1.49457e+06 	    2.92580e+03 	    1.46770e+00 	    6.48657e+03
   2.85921e-03 	    9.99074e-01 	    3.15050e-06 	    1.49335e+06 	    2.92534e+03 	    1.46673e+00 	    6.65008e+03
   2.85926e-03 	    9.99287e-01 	    3.15054e-06 	    1.49299e+06 	    2.92520e+03 	    1.46645e+00 	    6.70219e+03
   2.85929e-03 	    9.99456e-01 	    3.15057e-06 	    1.49271e+06 	    2.92510e+03 	    1.46623e+00 	    6.74503e+03
   2.85932e-03 	    9.99712e-01 	    3.15060e-06 	    1.49229e+06 	    2.92494e+03 	    1.46589e+00 	    6.81340e+03
   2.85933e-03 	    9.99854e-01 	    3.15061e-06 	    1.49205e+06 	    2.92485e+03 	    1.46571e+00 	    6.85304e+03
   2.85933e-03 	    9.99907e-01 	    3.15061e-06 	    1.49197e+06 	    2.92481e+03 	    1.46564e+00 	    6.86809e+03
   2.85933e-03 	    9.99951e-01 	    3.15061e-06 	    1.49189e+06 	    2.92478e+03 	    1.46558e+00 	    6.88094e+03
   2.85933e-03 	    9.99966e-01 	    3.15061e-06 	    1.49187e+06 	    2.92478e+03 	    1.46556e+00 	    6.88515e+03
   2.85933e-03 	    9.99976e-01 	    3.15061e-06 	    1.49185e+06 	    2.92477e+03 	    1.46555e+00 	    6.88816e+03
   2.85933e-03 	    9.99986e-01 	    3.15061e-06 	    1.49183e+06 	    2.92476e+03 	    1.46553e+00 	    6.89100e+03
   2.85933e-03 	    9.99989e-01 	    3.15061e-06 	    1.49183e+06 	    2.92476e+03 	    1.46553e+00 	    6.89209e+03
   2.85933e-03 	    9.99994e-01 	    3.15061e-06 	    1.49182e+06 	    2.92476e+03 	    1.46552e+00 	    6.89337e+03
   2.85933e-03 	    9.99995e-01 	    3.15061e-06 	    1.49182e+06 	    2.92476e+03 	    1.46552e+00 	    6.89387e+03
   2.85933e-03 	    9.99998e-01 	    3.15061e-06 	    1.49181e+06 	    2.92476e+03 	    1.46552e+00 	    6.89461e+03
   2.85933e-03 	    9.99999e-01 	    3.15061e-06 	    1.49181e+06 	    2.92475e+03 	    1.46552e+00 	    6.89479e+03
   2.85933e-03 	    9.99999e-01 	    3.15061e-06 	    1.49181e+06 	    2.92475e+03 	    1.46551e+00 	    6.89501e+03
   2.85933e-03 	    1.00000e+00 	    3.15061e-06 	    1.49181e+06 	    2.92475e+03 	    1.46551e+00 	    6.89515e+03
   2.85933e-03 	    1.00000e+00 	    3.15061e-06 	    1.49181e+06 	    2.92475e+03 	    1.46551e+00 	    6.89519e+03
   2.85933e-03 	    1.00000e+00 	    3.15061e-06 	    1.49181e+06 	    2.92475e+03 	    1.46551e+00 	    6.89521e+03
   2.85933e-03 	    1.00000e+00 	    3.15061e-06 	    1.49181e+06 	    2.92475e+03 	    1.46551e+00 	    6.89521e+03
   2.85933e-03 	    1.00000e+00 	    3.15061e-06 	    1.49181e+06 	    2.92475e+03 	    1.46551e+00 	    6.89521e+03
   2.85933e-03 	    1.00000e+00 	    3.15061e-06 	    1.49181e+06 	    2.92475e+03 	    1.46551e+00 	    6.89522e+03
   2.85933e-03 	    1.00000e+00 	    3.15061e-06 	    1.49181e+06 	    2.92475e+03 	    1.46551e+00 	    6.89520e+03
   2.85933e-03 	    1.00000e+00 	    3.15061e-06 	    1.49181e+06 	    2.92475e+03 	    1.46551e+00 	    6.89520e+03
   2.85933e-03 	    1.00000e+00 	    3.15061e-06 	    1.49181e+06 	    2.92475e+03 	    1.46551e+00 	    6.89520e+03
   2.85933e-03 	    1.00000e+00 	    3.15061e-06 	    1.49181e+06 	    2.92475e+03 	    1.46551e+00 	    6.89521e+03
   2.85933e-03 	    1.00000e+00 	    3.15061e-06 	    1.49181e+06 	    2.92475e+03 	    1.46551e+00 	    6.89522e+03
   2.85933e-03 	    1.00000e+00 	    3.15061e-06 	    1.49181e+06 	    2.92475e+03 	    1.46551e+00 	    6.89522e+03
   2.85933e-03 	    1.00000e+00 	    3.15061e-06 	    1.49181e+06 	    2.92475e+03 	    1.46551e+00 	    6.89522e+03
   2.85933e-03 	    1.00000e+00 	    3.15061e-06 	    1.49181e+06 	    2.92475e+03 	    1.46551e+00 	    6.89522e+03
   2.85933e-03 	    1.00000e+00 	    3.15061e-06 	    1.49181e+06 	    2.92475e+03 	    1.46551e+00 	    6.89522e+03
   2.85933e-03 	    1.00000e+00 	    3.15061e-06 	    1.49181e+06 	    2.92475e+03 	    1.46551e+00 	    6.89522e+03
